address;addres limpiado 1;category;id;Columna4;lat;lng;location;name;originalId;polarity;subCategory;details;reviews;Columna1;Columna2;Columna3
496487;Gabinete de Ortopedia y Cirugía Scp;Gabinete de Ortopedia y Cirugía Scp;Avinguda de Vallcarca, 151, Barcelona, Spain;496487;poi;Barcelona;41.411.916;2.143.629;http://tour-pedia.org/api/getPlaceDetails?id=496487;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496487;;;;;;
496488;Begoña García Ayuda;Begoña García Ayuda;Avinguda de Vallcarca, 125, Barcelona, Spain;496488;poi;Barcelona;41.411.916;2.143.629;http://tour-pedia.org/api/getPlaceDetails?id=496488;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496488;;;;;;
496489;Sarriegui, G.;Sarriegui, G.;Avinguda de la República Argentina, 166, Barcelona, Spain;496489;poi;Barcelona;41.411.689;2.142.168;http://tour-pedia.org/api/getPlaceDetails?id=496489;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496489;;;;;;
496490;Farmacia Alfonso Segu;Farmacia Alfonso Segu;Avinguda de Vallcarca, 125, Barcelona, Spain;496490;poi;Barcelona;41.411.916;2.143.629;http://tour-pedia.org/api/getPlaceDetails?id=496490;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496490;;;;;;
496491;Fladel SA;Fladel SA;Avinguda de Vallcarca, 149, Barcelona, Spain;496491;poi;Barcelona;41.411.916;2.143.629;http://tour-pedia.org/api/getPlaceDetails?id=496491;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496491;;;;;;
496492;Av República Argentina-Baixada Blanes;Av República Argentina-Baixada Blanes;Spain;496492;poi;Barcelona;41.411.392;2.144.009;http://tour-pedia.org/api/getPlaceDetails?id=496492;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496492;;;;;;
496493;Av de Vallcarca-Viaducte de Vallcarca;Av de Vallcarca-Viaducte de Vallcarca;Spain;496493;poi;Barcelona;41.412.096;2.144.366;http://tour-pedia.org/api/getPlaceDetails?id=496493;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496493;;;;;;
496494;Ferran Puig-Agramunt;Ferran Puig-Agramunt;Spain;496494;poi;Barcelona;41.408.968;2.145.202;http://tour-pedia.org/api/getPlaceDetails?id=496494;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496494;;;;;;
496495;Av de Vallcarca-Gomis;Av de Vallcarca-Gomis;Spain;496495;poi;Barcelona;41.411.923;2.144.434;http://tour-pedia.org/api/getPlaceDetails?id=496495;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496495;;;;;;
496496;Av. República Argentina - Viaducte;Av. República Argentina - Viaducte;Spain;496496;poi;Barcelona;41.411.437;2.144.556;http://tour-pedia.org/api/getPlaceDetails?id=496496;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496496;;;;;;
496497;Av. de Vallcarca - Baixada de la Glòria;Av. de Vallcarca - Baixada de la Glòria;Spain;496497;poi;Barcelona;41.410.497;2.146.965;http://tour-pedia.org/api/getPlaceDetails?id=496497;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496497;;;;;;
496498;Av. República Argentina - Baixada Gomis;Av. República Argentina - Baixada Gomis;Spain;496498;poi;Barcelona;41.411.642;2.142.554;http://tour-pedia.org/api/getPlaceDetails?id=496498;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496498;;;;;;
496499;Ferran Puig-Jardins Turó del Putget;Ferran Puig-Jardins Turó del Putget;Spain;496499;poi;Barcelona;41.410.094;2.144.011;http://tour-pedia.org/api/getPlaceDetails?id=496499;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496499;;;;;;
496500;Av República Argentina-Agramunt;Av República Argentina-Agramunt;Spain;496500;poi;Barcelona;41.410.003;2.145.919;http://tour-pedia.org/api/getPlaceDetails?id=496500;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496500;;;;;;
496501;Marmellà-Hurtado;Marmellà-Hurtado;Spain;496501;poi;Barcelona;41.409.891;2.141.353;http://tour-pedia.org/api/getPlaceDetails?id=496501;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496501;;;;;;
496502;Portolà-Ferran Puig;Portolà-Ferran Puig;Spain;496502;poi;Barcelona;41.410.815;214.285;http://tour-pedia.org/api/getPlaceDetails?id=496502;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496502;;;;;;
496503;Farigola - Callendau;Farigola - Callendau;Spain;496503;poi;Barcelona;41.412.093;2.146.372;http://tour-pedia.org/api/getPlaceDetails?id=496503;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496503;;;;;;
496504;Cursos FP;Cursos FP;Carrer de les Medes, 4, Barcelona, Spain;496504;poi;Barcelona;41.411.013;2.146.707;http://tour-pedia.org/api/getPlaceDetails?id=496504;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496504;;;;;;
496505;Clínica Dental Barnadent;Clínica Dental Barnadent;Carrer de Maignon, 26, Barcelona, Spain;496505;poi;Barcelona;41.408.863;21.512;http://tour-pedia.org/api/getPlaceDetails?id=496505;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496505;;;;;;
496506;Escola Linus S.L.;Escola Linus S.L.;Carrer del Repartidor, 7, Barcelona, Spain;496506;poi;Barcelona;41.410.491;2.149.625;http://tour-pedia.org/api/getPlaceDetails?id=496506;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496506;;;;;;
496507;BJ Adaptaciones;BJ Adaptaciones;Carrer de la Mare de Déu del Coll, 70, Barcelona, Spain;496507;poi;Barcelona;41.410.803;2.147.886;http://tour-pedia.org/api/getPlaceDetails?id=496507;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496507;;;;;;
496508;Ceresdent SL;Ceresdent SL;Avinguda del Coll del Portell, 41, Barcelona, Spain;496508;poi;Barcelona;41.411.057;2.151.148;http://tour-pedia.org/api/getPlaceDetails?id=496508;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496508;;;;;;
496509;Bio And Decoders;Bio And Decoders;Carrer de Maignon, 50, Barcelona, Spain;496509;poi;Barcelona;41.409.449;2.152.458;http://tour-pedia.org/api/getPlaceDetails?id=496509;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496509;;;;;;
496510;Institut Municipal D'Educacio de Barcelona;Institut Municipal D'Educacio de Barcelona;Avinguda del Coll del Portell, 56, Barcelona, Spain;496510;poi;Barcelona;41.411.217;2.152.451;http://tour-pedia.org/api/getPlaceDetails?id=496510;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496510;;;;;;
496511;Farmacia Sardar Sardar;Farmacia Sardar Sardar;Carrer de Valldoreix, 14, Barcelona, Spain;496511;poi;Barcelona;41.409.955;2.151.306;http://tour-pedia.org/api/getPlaceDetails?id=496511;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496511;;;;;;
496512;Institut Municipal de Mercats de Barcelona;Institut Municipal de Mercats de Barcelona;Carrer de Verdi, 214, Barcelona, Spain;496512;poi;Barcelona;414.085;2.152.186;http://tour-pedia.org/api/getPlaceDetails?id=496512;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496512;;;;;;
496513;Compañía de Cristo Rey;Compañía de Cristo Rey;Avinguda del Coll del Portell, 69, Barcelona, Spain;496513;poi;Barcelona;41.411.363;2.151.011;http://tour-pedia.org/api/getPlaceDetails?id=496513;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496513;;;;;;
496514;Farmacia Roca Bermúdez de Castro;Farmacia Roca Bermúdez de Castro;Carrer de Sostres, 18, Barcelona, Spain;496514;poi;Barcelona;41.412.059;2.149.966;http://tour-pedia.org/api/getPlaceDetails?id=496514;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496514;;;;;;
496515;Farmacia Casala Guerra;Farmacia Casala Guerra;Calle Mare de Deu del Coll, 31, Barcelona, Spain;496515;poi;Barcelona;4.140.906;214.945;http://tour-pedia.org/api/getPlaceDetails?id=496515;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496515;;;;;;
496516;Mare de Déu del Coll - de les Medes;Mare de Déu del Coll - de les Medes;Spain;496516;poi;Barcelona;41.411.488;2.147.051;http://tour-pedia.org/api/getPlaceDetails?id=496516;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496516;;;;;;
496517;Av de Vallcarca-Pl Lesseps;Av de Vallcarca-Pl Lesseps;Spain;496517;poi;Barcelona;41.408.694;214.897;http://tour-pedia.org/api/getPlaceDetails?id=496517;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496517;;;;;;
496518;Albigesos-Verdi;Albigesos-Verdi;Spain;496518;poi;Barcelona;41.410.577;2.150.629;http://tour-pedia.org/api/getPlaceDetails?id=496518;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496518;;;;;;
496519;Mare de Déu del Coll - Maignon;Mare de Déu del Coll - Maignon;Spain;496519;poi;Barcelona;41.408.512;2.149.984;http://tour-pedia.org/api/getPlaceDetails?id=496519;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496519;;;;;;
496520;Av del Coll del Portell 74;Av del Coll del Portell 74;Spain;496520;poi;Barcelona;41.411.508;2.151.522;http://tour-pedia.org/api/getPlaceDetails?id=496520;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496520;;;;;;
496521;Av de Vallcarca-Pl Lesseps;Av de Vallcarca-Pl Lesseps;Spain;496521;poi;Barcelona;41.408.546;2.149.132;http://tour-pedia.org/api/getPlaceDetails?id=496521;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496521;;;;;;
496522;Lesseps;Lesseps;Spain;496522;poi;Barcelona;41.408.421;2.152.249;http://tour-pedia.org/api/getPlaceDetails?id=496522;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496522;;;;;;
496523;Bolívar - Ballester;Bolívar - Ballester;Spain;496523;poi;Barcelona;41.409.303;2.147.737;http://tour-pedia.org/api/getPlaceDetails?id=496523;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496523;;;;;;
496524;Av de Vallcarca-Baixada de la Glòria;Av de Vallcarca-Baixada de la Glòria;Spain;496524;poi;Barcelona;41.410.426;2.147.044;http://tour-pedia.org/api/getPlaceDetails?id=496524;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496524;;;;;;
496525;Av del Coll del Portell-Sostres;Av del Coll del Portell-Sostres;Spain;496525;poi;Barcelona;41.410.703;2.151.441;http://tour-pedia.org/api/getPlaceDetails?id=496525;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496525;;;;;;
496526;Valldoreix-Verdi;Valldoreix-Verdi;Spain;496526;poi;Barcelona;4.141.011;2.151.528;http://tour-pedia.org/api/getPlaceDetails?id=496526;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496526;;;;;;
496527;Mare de Déu del Coll - Baixada de la Glòria;Mare de Déu del Coll - Baixada de la Glòria;Spain;496527;poi;Barcelona;41.410.411;2.148.063;http://tour-pedia.org/api/getPlaceDetails?id=496527;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496527;;;;;;
496528;Lesseps;Lesseps;Spain;496528;poi;Barcelona;4.140.874;2.152.513;http://tour-pedia.org/api/getPlaceDetails?id=496528;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496528;;;;;;
496529;Sargelet-Maignon;Sargelet-Maignon;Spain;496529;poi;Barcelona;41.408.995;2.150.892;http://tour-pedia.org/api/getPlaceDetails?id=496529;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496529;;;;;;
496530;Sostres-Baixada de la Glòria;Sostres-Baixada de la Glòria;Spain;496530;poi;Barcelona;4.141.228;2.149.772;http://tour-pedia.org/api/getPlaceDetails?id=496530;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496530;;;;;;
496531;Av de Vallcarca-Ballester;Av de Vallcarca-Ballester;Spain;496531;poi;Barcelona;41.409.667;2.147.655;http://tour-pedia.org/api/getPlaceDetails?id=496531;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496531;;;;;;
496532;Av del Coll del Portell-Rambla de Mercedes;Av del Coll del Portell-Rambla de Mercedes;Spain;496532;poi;Barcelona;41.411.224;2.151.899;http://tour-pedia.org/api/getPlaceDetails?id=496532;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496532;;;;;;
496533;ASSSA - BARCELONA;ASSSA - BARCELONA;Travessera de Dalt, 21-23, Barcelona, Spain;496533;poi;Barcelona;41.408.524;2.152.006;http://tour-pedia.org/api/getPlaceDetails?id=496533;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496533;;;;;;
496534;Verdi-Valldoreix;Verdi-Valldoreix;Spain;496534;poi;Barcelona;4.140.931;2.151.582;http://tour-pedia.org/api/getPlaceDetails?id=496534;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496534;;;;;;
496535;Av del Coll del Portell-Baixada de la Glòria;Av del Coll del Portell-Baixada de la Glòria;Spain;496535;poi;Barcelona;41.412.141;2.150.358;http://tour-pedia.org/api/getPlaceDetails?id=496535;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496535;;;;;;
496536;Fundación Cultural Privada Rocamora;Fundación Cultural Privada Rocamora;Carrer de Ballester, 12, Barcelona, Spain;496536;poi;Barcelona;41.406.264;2.145.144;http://tour-pedia.org/api/getPlaceDetails?id=496536;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496536;;;;;;
496537;Instituto de Flamenco Flora Albaicín;Instituto de Flamenco Flora Albaicín;Carrer de Vallirana, 71, Barcelona, Spain;496537;poi;Barcelona;41.405.154;2.146.043;http://tour-pedia.org/api/getPlaceDetails?id=496537;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496537;;;;;;
496538;J Clemente Clinica Dental SLP;J Clemente Clinica Dental SLP;Ronda del General Mitre, 190, Barcelona, Spain;496538;poi;Barcelona;41.405.256;2.144.044;http://tour-pedia.org/api/getPlaceDetails?id=496538;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496538;;;;;;
496539;Taviana SL;Taviana SL;Carrer de Ballester, 53, Barcelona, Spain;496539;poi;Barcelona;41.407.409;2.146.433;http://tour-pedia.org/api/getPlaceDetails?id=496539;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496539;;;;;;
496540;Farmacia Zaragoza;Farmacia Zaragoza;Carrer de Saragossa, 133, Barcelona, Spain;496540;poi;Barcelona;41.404.688;214.518;http://tour-pedia.org/api/getPlaceDetails?id=496540;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496540;;;;;;
496541;Farmacia Pujol Plana;Farmacia Pujol Plana;Ronda del General Mitre, Barcelona, Spain;496541;poi;Barcelona;41.405.124;2.143.373;http://tour-pedia.org/api/getPlaceDetails?id=496541;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496541;;;;;;
496542;Farmàcia Emma Ribas;Farmàcia Emma Ribas;Ronda del General Mitre, 201, Barcelona, Spain;496542;poi;Barcelona;41.405.354;2.142.361;http://tour-pedia.org/api/getPlaceDetails?id=496542;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496542;;;;;;
496543;Joseph Knobel Freud;Joseph Knobel Freud;Carrer d'Escipió, 39, Barcelona, Spain;496543;poi;Barcelona;41.406.912;2.145.194;http://tour-pedia.org/api/getPlaceDetails?id=496543;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496543;;;;;;
496544;Farmacia Fernández López;Farmacia Fernández López;Carrer de Ballester, 31, Barcelona, Spain;496544;poi;Barcelona;41.406.622;2.145.371;http://tour-pedia.org/api/getPlaceDetails?id=496544;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496544;;;;;;
496545;Danza Ballet® Carolina de Pedro;Danza Ballet® Carolina de Pedro;Carrer d'Escipió, 9, Barcelona, Spain;496545;poi;Barcelona;41.407.907;2.146.555;http://tour-pedia.org/api/getPlaceDetails?id=496545;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496545;;;;;;
496546;CLINICA DENTAL ECHEVERRIA;CLINICA DENTAL ECHEVERRIA;Ronda del General Mitre, 174, Barcelona, Spain;496546;poi;Barcelona;41.404.645;2.141.729;http://tour-pedia.org/api/getPlaceDetails?id=496546;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496546;;;;;;
496547;Parking Atenas;Parking Atenas;Carrer d'Atenes, 30, Barcelona, Spain;496547;poi;Barcelona;41.403.764;2.141.543;http://tour-pedia.org/api/getPlaceDetails?id=496547;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496547;;;;;;
496548;Centro de Psicología Salvat;Centro de Psicología Salvat;Carrer de Balmes, 366, Barcelona, Spain;496548;poi;Barcelona;41.404.245;2.141.495;http://tour-pedia.org/api/getPlaceDetails?id=496548;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496548;;;;;;
496549;Naturmarket;Naturmarket;Carrer de Balmes, 353, Barcelona, Spain;496549;poi;Barcelona;41.403.835;2.142.039;http://tour-pedia.org/api/getPlaceDetails?id=496549;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496549;;;;;;
496550;AKOUS Audiología y Logopedia;AKOUS Audiología y Logopedia;C/ Sant Hermenegild, 8, Barcelona, Spain;496550;poi;Barcelona;41.404.111;214.543;http://tour-pedia.org/api/getPlaceDetails?id=496550;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496550;;;;;;
496551;Dácil Psicología;Dácil Psicología;Ronda del General Mitre, 211, Barcelona, Spain;496551;poi;Barcelona;4.140.574;2.144.965;http://tour-pedia.org/api/getPlaceDetails?id=496551;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496551;;;;;;
496552;CENTRE DE PSICOTERAPIA;CENTRE DE PSICOTERAPIA;Ronda del General Mitre, 211, Barcelona, Spain;496552;poi;Barcelona;4.140.546;2.143.489;http://tour-pedia.org/api/getPlaceDetails?id=496552;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496552;;;;;;
496553;Instituto Oftalmologico Balmes S.C.P.;Instituto Oftalmologico Balmes S.C.P.;Carrer de Balmes, 349, Barcelona, Spain;496553;poi;Barcelona;41.403.698;2.142.251;http://tour-pedia.org/api/getPlaceDetails?id=496553;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496553;;;;;;
496554;Gabinete Balmes SL;Gabinete Balmes SL;Carrer de Balmes, 353, Barcelona, Spain;496554;poi;Barcelona;41.403.883;2.141.931;http://tour-pedia.org/api/getPlaceDetails?id=496554;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496554;;;;;;
496555;Centro Privado de Enseñanza Lys;Centro Privado de Enseñanza Lys;Carrer de Puig-reig, 9, Barcelona, Spain;496555;poi;Barcelona;4.140.467;214.312;http://tour-pedia.org/api/getPlaceDetails?id=496555;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496555;;;;;;
496556;Alberto Leonidas Williams Hurtado;Alberto Leonidas Williams Hurtado;Ronda del General Mitre, 208, Barcelona, Spain;496556;poi;Barcelona;41.405.546;2.146.038;http://tour-pedia.org/api/getPlaceDetails?id=496556;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496556;;;;;;
496557;María Merced Vadillo Gonzalo;María Merced Vadillo Gonzalo;Carrer de Pàdua, 78, Barcelona, Spain;496557;poi;Barcelona;41.404.833;2.144.508;http://tour-pedia.org/api/getPlaceDetails?id=496557;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496557;;;;;;
496558;José María Clapers Alegre;José María Clapers Alegre;Carrer del Putget, 75, Barcelona, Spain;496558;poi;Barcelona;41.407.708;2.143.904;http://tour-pedia.org/api/getPlaceDetails?id=496558;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496558;;;;;;
496559;Mercedes Benaiges Benseny;Mercedes Benaiges Benseny;Carrer de Saragossa, 101, Barcelona, Spain;496559;poi;Barcelona;41.403.892;2.146.323;http://tour-pedia.org/api/getPlaceDetails?id=496559;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496559;;;;;;
496560;Carlos Blinder Dubilet;Carlos Blinder Dubilet;Ronda del General Mitre, 195, Barcelona, Spain;496560;poi;Barcelona;41.405.139;2.142.079;http://tour-pedia.org/api/getPlaceDetails?id=496560;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496560;;;;;;
496561;Ludus Sanctius S. L.;Ludus Sanctius S. L.;Carrer de Ferran Puig, 9, Barcelona, Spain;496561;poi;Barcelona;41.407.959;214.623;http://tour-pedia.org/api/getPlaceDetails?id=496561;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496561;;;;;;
496562;Farmacia Putxet;Farmacia Putxet;Carrer de Ballester, 31, Barcelona, Spain;496562;poi;Barcelona;41.406.617;2.145.365;http://tour-pedia.org/api/getPlaceDetails?id=496562;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496562;;;;;;
496563;Putget-Cadis;Putget-Cadis;Spain;496563;poi;Barcelona;41.406.494;2.144.008;http://tour-pedia.org/api/getPlaceDetails?id=496563;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496563;;;;;;
496564;Ballester-Ferran Puig;Ballester-Ferran Puig;Spain;496564;poi;Barcelona;414.075;2.146.517;http://tour-pedia.org/api/getPlaceDetails?id=496564;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496564;;;;;;
496565;Mitre-Pàdua;Mitre-Pàdua;Spain;496565;poi;Barcelona;41.405.664;2.146.671;http://tour-pedia.org/api/getPlaceDetails?id=496565;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496565;;;;;;
496566;Mitre-Saragossa;Mitre-Saragossa;Spain;496566;poi;Barcelona;4.140.544;2.143.504;http://tour-pedia.org/api/getPlaceDetails?id=496566;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496566;;;;;;
496567;Inforesidencias.com eai|consultoria;Inforesidencias.com eai|consultoria;Ronda del General Mitre, 191, Barcelona, Spain;496567;poi;Barcelona;4.140.504;2.141.868;http://tour-pedia.org/api/getPlaceDetails?id=496567;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496567;;;;;;
496568;Balmes-Ronda General Mitre;Balmes-Ronda General Mitre;Spain;496568;poi;Barcelona;41.404.051;2.141.638;http://tour-pedia.org/api/getPlaceDetails?id=496568;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496568;;;;;;
496569;Mitre - Pàdua;Mitre - Pàdua;Spain;496569;poi;Barcelona;414.058;2.145.526;http://tour-pedia.org/api/getPlaceDetails?id=496569;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496569;;;;;;
496570;Balmes 364;Balmes 364;Spain;496570;poi;Barcelona;41.404.172;2.141.752;http://tour-pedia.org/api/getPlaceDetails?id=496570;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496570;;;;;;
496571;Saragossa-Ronda General Mitre;Saragossa-Ronda General Mitre;Spain;496571;poi;Barcelona;41.405.722;214.374;http://tour-pedia.org/api/getPlaceDetails?id=496571;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496571;;;;;;
496572;Balmes - Rda. General Mitre;Balmes - Rda. General Mitre;Spain;496572;poi;Barcelona;41.404.037;2.141.633;http://tour-pedia.org/api/getPlaceDetails?id=496572;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496572;;;;;;
496573;Osona-Homer;Osona-Homer;Spain;496573;poi;Barcelona;41.407.975;2.144.754;http://tour-pedia.org/api/getPlaceDetails?id=496573;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496573;;;;;;
496574;Mitre-Saragossa;Mitre-Saragossa;Spain;496574;poi;Barcelona;41.405.326;2.144.106;http://tour-pedia.org/api/getPlaceDetails?id=496574;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496574;;;;;;
496575;Mitre-Pàdua;Mitre-Pàdua;Spain;496575;poi;Barcelona;41.405.866;2.146.186;http://tour-pedia.org/api/getPlaceDetails?id=496575;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496575;;;;;;
496576;Mitre-Balmes;Mitre-Balmes;Spain;496576;poi;Barcelona;41.404.593;2.141.432;http://tour-pedia.org/api/getPlaceDetails?id=496576;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496576;;;;;;
496577;Mitre - Saragossa;Mitre - Saragossa;Spain;496577;poi;Barcelona;41.405.472;2.144.895;http://tour-pedia.org/api/getPlaceDetails?id=496577;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496577;;;;;;
496578;Mitre - Saragossa;Mitre - Saragossa;Spain;496578;poi;Barcelona;4.140.541;2.143.345;http://tour-pedia.org/api/getPlaceDetails?id=496578;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496578;;;;;;
496579;Biblioteca Jaume Fuster;Biblioteca Jaume Fuster;Plaça de Lesseps, 20-22, Barcelona, Spain;496579;poi;Barcelona;41.407.377;2.149.511;http://tour-pedia.org/api/getPlaceDetails?id=496579;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496579;;;;;;
496580;Psicologos Barcelona Mensalus;Psicologos Barcelona Mensalus;Carrer de Santa Magdalena, 5, Barcelona, Spain;496580;poi;Barcelona;41.403.711;2.152.586;http://tour-pedia.org/api/getPlaceDetails?id=496580;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496580;;;;;;
496581;Aparcament Torrent de L'Olla;Aparcament Torrent de L'Olla;Carrer del Torrent de l'Olla, 221, Barcelona, Spain;496581;poi;Barcelona;41.407.248;2.151.156;http://tour-pedia.org/api/getPlaceDetails?id=496581;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496581;;;;;;
496582;Centre Psicologic Gaudí;Centre Psicologic Gaudí;Avinguda del Príncep d'Astúries, 63, Barcelona, Spain;496582;poi;Barcelona;41.405.692;2.149.543;http://tour-pedia.org/api/getPlaceDetails?id=496582;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496582;;;;;;
496583;EXIT;EXIT;Carrer de Sant Magí, 17, Barcelona, Spain;496583;poi;Barcelona;41.405.066;2.148.524;http://tour-pedia.org/api/getPlaceDetails?id=496583;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496583;;;;;;
496584;Santa Perpétua;Santa Perpétua;Carrer de Santa Perpètua, 9, Barcelona, Spain;496584;poi;Barcelona;41.407.699;2.151.922;http://tour-pedia.org/api/getPlaceDetails?id=496584;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496584;;;;;;
496585;Clínica Dental Septimania. Dr. Casanellas;Clínica Dental Septimania. Dr. Casanellas;C/ Septimània, 41, Barcelona, Spain;496585;poi;Barcelona;41.405.302;2.147.222;http://tour-pedia.org/api/getPlaceDetails?id=496585;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496585;;;;;;
496586;Clínica Sant Gervasi;Clínica Sant Gervasi;Plaça Mañé i Flaquer 9 principal, Barcelona, Spain;496586;poi;Barcelona;41.403.668;2.148.261;http://tour-pedia.org/api/getPlaceDetails?id=496586;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496586;;;;;;
496587;Farmacia Bargalló Ferrer;Farmacia Bargalló Ferrer;Plaça de Lesseps, Barcelona, Spain;496587;poi;Barcelona;41.406.597;2.149.553;http://tour-pedia.org/api/getPlaceDetails?id=496587;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496587;;;;;;
496588;Farmacia Valls Santasusana;Farmacia Valls Santasusana;Avinguda del Príncep d'Astúries, 43, Barcelona, Spain;496588;poi;Barcelona;41.404.657;2.150.024;http://tour-pedia.org/api/getPlaceDetails?id=496588;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496588;;;;;;
496589;Clínica Dental Dras Tondo;Clínica Dental Dras Tondo;Carrer Gran de Gràcia, 207, Barcelona, Spain;496589;poi;Barcelona;41.404.328;2.151.515;http://tour-pedia.org/api/getPlaceDetails?id=496589;http://tour-pedia.org/api/getReviewsByPlaceId?placeId=496589;;;;;;
